generation,MIN_MEAN-SQUARED-ERROR,AVG_MEAN-SQUARED-ERROR,MAX_MEAN-SQUARED-ERROR
278,0.3732067,0.4744054,1.0866834
279,0.35063973,0.44937056,1.3772568
280,0.4429357,0.55038923,1.2084162
281,0.33459425,0.43340355,1.0192965
282,0.33601135,0.4336144,1.0385525
283,0.34564936,0.43694228,0.9533251
284,0.34531963,0.44775146,1.1512448
285,0.37571254,0.47714508,1.1630394
286,0.38035464,0.4824256,1.2034619
287,0.37392572,0.4749556,1.0378735
288,0.34019887,0.43589216,0.96740395
289,0.3708247,0.46598575,0.95316344
290,0.35790604,0.4551919,0.9269163
291,0.37369248,0.47607943,1.1373104
292,0.36281675,0.4658119,1.1538756
293,0.38912755,0.49287704,1.0958211
294,0.3429691,0.4442834,1.0135391
295,0.35282603,0.45170438,0.9905638
296,0.36889088,0.47141197,1.2244389
297,0.36177188,0.45892295,1.0499166
298,0.3570744,0.45840386,0.94001716
299,0.35712278,0.45593944,0.9902522
300,0.3438595,0.4482449,1.2806201
301,0.36375147,0.4629669,1.1088147
302,0.32532388,0.4219256,1.0031694
303,0.3412145,0.43899378,1.0590214
304,0.3560502,0.451514,1.0920926
305,0.3609327,0.46053526,1.0732929
306,0.33634496,0.4401598,1.1294802
307,0.35376856,0.45840734,1.0370058
308,0.39029962,0.48904124,1.2663256
309,0.3385114,0.44223917,1.1836826
310,0.33798116,0.43744186,0.96483725
311,0.37114856,0.4603743,1.1699727
312,0.33935592,0.43757635,1.0344436
313,0.34280694,0.44829097,1.3649278
314,0.3648589,0.46528912,1.0518705
315,0.3454248,0.43926063,0.9156119
316,0.3527283,0.45212683,1.0374352
317,0.33133173,0.43532714,1.0277758
318,0.33877462,0.43960938,0.9186661
319,0.33403373,0.43219241,1.0094175
320,0.35357022,0.45208362,1.036432
321,0.37687165,0.47094166,1.0768656
322,0.3570656,0.45573083,1.2968524
323,0.36617205,0.46581095,1.0775622
324,0.33762747,0.44226953,1.0120249
325,0.3362659,0.42935988,1.0876403
326,0.34873763,0.4451336,1.0153445
327,0.35385847,0.4599379,1.1427041
328,0.35170168,0.4444875,0.92823106
329,0.34447235,0.44278124,1.1690911
330,0.35799906,0.4565484,1.1114053
331,0.36708683,0.46269664,1.1102376
332,0.33843628,0.43204328,0.94560647
333,0.3389085,0.44258276,1.0494626
334,0.3361173,0.4334709,1.1314263
335,0.36755717,0.47254047,1.0611358
336,0.33717746,0.43331757,1.1104087
337,0.3417888,0.43782043,0.964775
338,0.3883516,0.4889362,1.2261108
339,0.33868968,0.4419182,1.3081083
340,0.39536598,0.49925843,1.3072453
341,0.33542383,0.42557362,0.94514114
342,0.3290162,0.42837,1.0743945
343,0.38283798,0.47651154,0.97828496
344,0.3449877,0.4415387,1.2862343
345,0.3300008,0.42709947,1.0864975
346,0.3832171,0.47598276,1.1960927
347,0.3369204,0.43904737,1.0637497
348,0.3305572,0.42828485,1.333889
349,0.33564964,0.4331617,1.0380964
350,0.33659115,0.43339592,1.1225399
351,0.32879362,0.42269227,1.0094678
352,0.36372268,0.46366686,1.1954746
353,0.36759245,0.459561,1.1312025
354,0.37437773,0.4741399,1.1227887
355,0.39375553,0.49522224,1.1458553
356,0.3545009,0.45334566,0.9899778
357,0.35498154,0.45261654,1.1424807
358,0.37141824,0.46391812,0.9642913
359,0.3364872,0.43526337,1.0191741
360,0.38386542,0.48105767,1.077989
361,0.3341118,0.4288553,0.964287
362,0.33064902,0.430224,1.1017647
363,0.33658513,0.43153733,1.2056108
364,0.34670094,0.43881145,1.0212076
365,0.33506298,0.42676535,1.013531
366,0.33129355,0.42370713,1.0414304
367,0.3318176,0.42695627,0.9935442
368,0.34079826,0.4367594,0.9771319
369,0.33563533,0.43539277,0.9915154
370,0.40113238,0.49464065,1.0501767
371,0.39015833,0.49180034,1.1672237
372,0.38975993,0.49406764,1.0264058
373,0.3419813,0.4359954,0.9443161
374,0.33519253,0.4395875,1.0470135
375,0.3373361,0.43371037,1.0259547
376,0.36865684,0.46890873,1.0950243
377,0.37543324,0.47428632,1.1360986
378,0.38785574,0.48119524,1.1347747
379,0.34543428,0.44372106,1.2660786
380,0.35015526,0.45133504,1.1511707
381,0.3420693,0.44135818,1.0243694
382,0.4110034,0.51001555,1.1351224
383,0.35818836,0.45175081,1.0551345
384,0.3452491,0.43969378,1.0250014
385,0.34200174,0.43936908,1.0834724
386,0.3755242,0.47662014,1.1577296
387,0.3338797,0.43157074,0.9910405
388,0.3344735,0.43056017,0.9839705
389,0.35465023,0.45292622,0.9904397
390,0.35760584,0.45053372,0.8952356
391,0.3567711,0.4538102,1.1582555
392,0.3225236,0.42349085,0.99302906
393,0.33617154,0.43357417,1.1624196
394,0.36419493,0.46285117,0.9473048
395,0.3272089,0.42374986,1.0106952
396,0.35838822,0.45483613,1.2942455
397,0.33488116,0.43232638,1.1915231
398,0.3380107,0.43391106,1.2590597
399,0.3547058,0.45441577,1.0053278
400,0.32909334,0.42956877,1.164345
401,0.3677587,0.4707996,1.1323699
402,0.37158123,0.47548133,1.0258518
403,0.33692694,0.44134676,1.0446299
404,0.3679406,0.47192898,1.2136109
405,0.38668323,0.494104,0.9468063
406,0.33946422,0.4421163,1.0739434
