generation,MIN_MEAN-SQUARED-ERROR,AVG_MEAN-SQUARED-ERROR,MAX_MEAN-SQUARED-ERROR
226,0.22522268,0.3051376,1.324439
227,0.22902898,0.30750725,1.1018682
228,0.23455404,0.30887547,1.3792142
229,0.23235753,0.31672484,1.2166283
230,0.22297671,0.30469128,1.3334104
231,0.22700311,0.3080606,1.2107344
232,0.22293232,0.30216193,1.1635839
233,0.23430318,0.3088741,1.1587238
234,0.23104185,0.30782002,1.338333
235,0.22801492,0.30407035,1.115126
236,0.22862251,0.3069096,1.2419478
237,0.23487356,0.315349,1.1980145
238,0.23211175,0.31311697,1.0864397
239,0.229586,0.30231637,1.0024519
240,0.2263206,0.2980733,1.4606491
241,0.22173363,0.30143237,1.2488042
242,0.22481237,0.30291897,1.1853247
243,0.22712895,0.30685207,1.250038
244,0.23663124,0.31530842,1.2362496
245,0.22684386,0.30583885,1.1145275
246,0.21820977,0.29673526,1.1044694
247,0.22784181,0.3077517,1.0669949
248,0.2310008,0.31021026,1.291872
249,0.22685823,0.31119993,1.0730466
250,0.22556089,0.31283528,1.2416701
251,0.22275637,0.29599783,0.90764475
252,0.22665371,0.31738994,1.2084785
253,0.2291661,0.31280524,1.2426119
254,0.22532526,0.30880883,1.1473827
255,0.23510686,0.32431114,0.92392653
256,0.22509255,0.3111344,1.016896
257,0.22496197,0.31670395,0.9236951
258,0.22529297,0.31772554,1.017122
259,0.22335598,0.31228986,0.9873965
260,0.21935771,0.3024626,0.87641615
261,0.22627379,0.30813062,0.9407418
262,0.22860888,0.31243658,1.0899204
263,0.2270656,0.31529266,1.096973
264,0.22268692,0.3211601,1.4485976
265,0.2261175,0.32130367,0.9995313
266,0.23371398,0.31994325,1.2950329
267,0.22803226,0.32005042,0.9188897
268,0.22995088,0.32211754,1.2326832
269,0.22251464,0.30996943,1.0287204
270,0.22609538,0.3166991,1.0785264
271,0.22522803,0.31537586,1.035434
272,0.2240561,0.30982056,0.9278855
273,0.22845942,0.3176001,0.9287766
274,0.22319902,0.31931397,1.2023692
275,0.22989745,0.32380074,0.9611272
276,0.227373,0.32309294,1.0707101
277,0.22827423,0.32091197,1.173696
278,0.22605187,0.31972873,1.0121076
279,0.21974282,0.31040582,0.90544456
280,0.21987453,0.31489134,1.0733893
281,0.22690713,0.31525797,1.2932276
282,0.22369048,0.31535855,1.0108817
283,0.21848948,0.30821794,0.94182634
284,0.2318709,0.3244079,1.3824149
285,0.22405924,0.3175646,1.115809
286,0.22907026,0.32276705,1.2111177
287,0.22091685,0.3131718,1.0496887
288,0.22719255,0.3179373,0.95814824
289,0.22790867,0.3251358,0.9789322
290,0.23013833,0.32238802,1.0652292
291,0.2271031,0.31789458,0.9715357
292,0.22394547,0.31460866,1.180249
293,0.2273747,0.31886205,1.0686611
294,0.23237191,0.32091486,1.0424062
295,0.22356613,0.3084941,1.2148237
296,0.22157247,0.31256762,1.1312755
297,0.2201291,0.31098777,1.1771076
298,0.22669657,0.30947712,1.0255067
299,0.22030634,0.30222937,1.0389807
300,0.22242695,0.31211483,1.112365
301,0.22141278,0.30811995,0.94923353
302,0.22242132,0.3100214,0.8699903
303,0.22369014,0.31399953,0.893866
304,0.22018284,0.31009477,1.0953764
305,0.2210155,0.3101108,0.97529584
306,0.21623614,0.30841932,0.9564258
307,0.21670453,0.31179133,1.0968419
308,0.21396418,0.30235088,0.8515391
309,0.21885191,0.31787628,1.014585
310,0.21666324,0.31617728,1.1025168
311,0.21550533,0.311567,1.092712
312,0.22128217,0.32036382,0.948692
313,0.22205204,0.31974265,0.9202099
314,0.21506996,0.31375292,1.0835588
315,0.21870254,0.31965992,1.0620743
316,0.21862268,0.32771558,1.049902
317,0.21620819,0.31194714,0.9490879
318,0.2148845,0.3160681,1.0079712
319,0.21305647,0.3110923,1.0410035
320,0.2098354,0.30651107,0.9482454
321,0.21694586,0.31996801,0.9557459
322,0.21215418,0.30931666,1.0154767
323,0.21594255,0.3193867,1.1165322
324,0.21856359,0.31413755,0.97773135
325,0.21866617,0.3166764,0.9186904
326,0.21177569,0.3199191,1.0646783
327,0.20496416,0.3056888,1.2221006
328,0.21359651,0.31742924,1.0833586
329,0.2172418,0.32072172,1.1186255
330,0.2161105,0.3198018,0.9748019
331,0.21828379,0.32019994,1.0090548
332,0.211749,0.31835103,1.0881722
333,0.21815847,0.3199485,0.9805349
334,0.21122994,0.31298465,1.3387859
335,0.21202806,0.3159017,1.3434964
336,0.21823764,0.32050434,1.096392
337,0.21790129,0.3205369,1.2469311
338,0.22001663,0.3178407,1.4567635
339,0.21102121,0.31421095,1.3293297
340,0.2190304,0.31295097,1.0938388
341,0.21344869,0.3173257,1.0870008
342,0.21171904,0.31364635,1.2239022
343,0.2120762,0.3167424,1.4611769
344,0.2102407,0.3197632,1.4092337
345,0.2074066,0.3096054,1.2986012
346,0.21526788,0.3202701,1.3463455
347,0.21629739,0.3172845,1.1995976
348,0.21238972,0.31642416,1.3319325
349,0.20627537,0.311137,1.08917
350,0.20840952,0.31623238,1.158214
351,0.21295188,0.312278,1.0586257
352,0.21870458,0.31383142,1.5159268
353,0.21344927,0.31362548,1.1631794
354,0.21311149,0.30654645,1.087847
355,0.21004717,0.3104138,0.91010034
356,0.2109956,0.31146267,1.1491404
357,0.21607466,0.318968,1.1178949
358,0.21409884,0.32072636,1.3718482
359,0.21080574,0.30892345,0.93283784
360,0.21469726,0.31418085,1.0307729
361,0.21824501,0.31609762,0.9218676
362,0.21243238,0.31064695,1.0572566
363,0.21206084,0.30672196,0.87807053
364,0.20960723,0.30710787,1.046611
365,0.21873266,0.3126432,1.0186547
366,0.2111374,0.3177609,1.0796894
367,0.2084207,0.30280834,1.1412498
368,0.21257605,0.31548405,2.0200865
369,0.21648046,0.32078943,1.133997
370,0.2175759,0.31055868,1.3261809
371,0.2157041,0.32032764,1.4612244
372,0.2153763,0.31223914,1.0954746
373,0.21251178,0.32277843,1.091149
374,0.2129341,0.31023604,1.0367904
375,0.21124476,0.30835512,1.2340833
376,0.21079977,0.31419024,1.1463655
377,0.21310085,0.31181905,0.9848818
378,0.22493166,0.32249203,1.271623
379,0.21013829,0.30939022,1.0043457
380,0.20920944,0.3090334,1.081633
381,0.20328377,0.3037483,1.1534841
382,0.21034893,0.30764386,1.0512494
383,0.21146372,0.3129431,1.1933227
384,0.21275751,0.31319582,1.1635106
385,0.2066231,0.29723194,0.99563277
386,0.20876633,0.3075322,1.150171
387,0.20968994,0.30868027,1.177153
388,0.20289548,0.29814008,0.98036563
389,0.20933403,0.3033928,1.198997
390,0.20955576,0.30415088,1.3691587
391,0.20656706,0.31647015,1.0814091
392,0.2117794,0.3224586,1.225615
393,0.21224342,0.3207694,1.16065
394,0.21064849,0.31758693,1.1791487
395,0.20440722,0.31199184,1.3236598
396,0.20836726,0.33001262,1.3375454
397,0.21077675,0.3387619,1.2079713
398,0.2089584,0.33563387,1.1930821
399,0.20986481,0.33761454,1.3226335
400,0.20746207,0.32889214,1.2218609
401,0.21669279,0.32737464,1.5418527
402,0.20431942,0.33541664,1.2087525
403,0.20956673,0.33111057,1.2923522
404,0.21195559,0.3363065,1.2225696
405,0.21155153,0.33998907,1.4605541
406,0.21621503,0.3488352,1.6070545
407,0.20747039,0.33975172,1.3343638
408,0.20807837,0.33101565,1.1935425
409,0.21053123,0.32655203,1.2370728
410,0.21680973,0.33840585,1.2226436
411,0.21097751,0.31826904,1.2534219
412,0.20538466,0.32362294,1.1948673
413,0.20977278,0.32064658,1.1939178
414,0.20464936,0.3219161,1.2476215
415,0.20781834,0.3223096,1.1657854
416,0.20593822,0.32521996,1.20876
417,0.21431671,0.3339945,1.302529
418,0.200499,0.3167505,1.2652237
419,0.20947222,0.325531,1.271498
420,0.21083294,0.32644638,1.2939241
421,0.20971261,0.3255552,1.3891133
422,0.20518269,0.31791627,1.2406592
423,0.20223702,0.31867844,1.2600343
424,0.20853451,0.32156762,1.2538731
425,0.20717433,0.3270741,1.3038353
426,0.20255052,0.3087105,1.2256552
427,0.20909962,0.31463194,1.5809813
428,0.20776597,0.3171199,1.2918161
429,0.20560454,0.3106279,1.6185995
430,0.20568445,0.32283837,1.3063991
431,0.21068253,0.32222974,1.3445704
432,0.20235498,0.3105672,1.2155861
433,0.20504908,0.312708,1.2282301
434,0.20180239,0.31149158,1.6601835
435,0.2060793,0.3142941,1.2068592
436,0.20777808,0.31815436,1.2838023
437,0.2146434,0.32651383,1.1842494
438,0.20228711,0.3058794,1.5625255
439,0.20247975,0.31184113,1.1851035
440,0.2032887,0.31441596,1.413201
441,0.20840757,0.3150409,1.212592
442,0.20230696,0.3201487,1.1840874
443,0.20592335,0.30565703,1.2530569
444,0.20866288,0.3148865,1.1937076
445,0.1981068,0.30820686,1.4538313
446,0.20599872,0.31054652,1.3854325
447,0.20236737,0.30692568,1.1828339
448,0.20624956,0.31643382,1.1955465
449,0.20400727,0.31338593,1.2752725
450,0.19909188,0.31655902,1.3388393
451,0.20257209,0.3035856,1.3681501
452,0.19936256,0.31847593,1.5596764
453,0.20811664,0.31371793,1.0668242
454,0.2005844,0.3147514,1.3215104
455,0.20174761,0.31321353,1.2174909
456,0.2054436,0.30996576,1.1356068
457,0.19761471,0.30489048,1.2437598
458,0.20223726,0.32105833,1.483026
459,0.20297071,0.30525592,1.1655056
460,0.1975173,0.30567378,1.1107899
461,0.20231041,0.311889,1.3967619
462,0.19660477,0.30718124,1.402674
463,0.21028733,0.32709837,1.0622272
464,0.20442916,0.3145338,1.2150502
465,0.20362785,0.31877926,1.1858312
466,0.20314455,0.31585643,1.1942655
467,0.20646192,0.30645132,1.135068
468,0.20294869,0.3172882,1.2150552
469,0.199864,0.31182435,1.1465166
470,0.20271072,0.31848976,1.4289551
471,0.2032614,0.32005706,1.2431093
472,0.20411806,0.32682416,1.2187818
473,0.20577899,0.32076296,1.3765544
474,0.20530394,0.3184382,1.2066703
475,0.19868669,0.31936973,1.0991976
476,0.20474799,0.3257408,1.2710903
477,0.20372394,0.3164825,1.186475
478,0.20635219,0.33088934,1.2342705
479,0.2033673,0.32505387,1.460408
480,0.20036632,0.31695867,1.1193367
481,0.20932716,0.32248196,1.1973872
482,0.20665394,0.32564765,1.1936623
483,0.20489137,0.32228452,1.1589336
484,0.20550992,0.32029244,1.0380802
