generation,MIN_MEAN-SQUARED-ERROR,AVG_MEAN-SQUARED-ERROR,MAX_MEAN-SQUARED-ERROR
324,0.22732896,0.39397836,2.0665777
325,0.23237593,0.36905536,2.0119355
326,0.2269963,0.38502494,1.9532245
327,0.22731917,0.37501347,1.9578874
328,0.23238687,0.39136112,1.9605945
329,0.22523281,0.39153585,2.0708275
330,0.22586209,0.38749292,1.9884169
331,0.22970782,0.387833,2.15965
332,0.2256355,0.3851371,2.1480956
333,0.22675703,0.37449738,2.050701
334,0.22879091,0.3658854,1.9290421
335,0.22735071,0.37621975,2.2496326
336,0.22705416,0.38479802,1.996611
337,0.2323096,0.36689082,2.1471329
338,0.22100972,0.37252218,1.9521505
339,0.22609451,0.37278596,2.005285
340,0.22752132,0.38699636,2.0223024
341,0.2231561,0.36373103,1.9564009
342,0.22449702,0.3619324,1.7346308
343,0.22477724,0.37469438,1.8279167
344,0.22615565,0.37488243,1.9994186
345,0.22463499,0.3701874,2.0279183
346,0.22544424,0.3905787,2.0047183
347,0.22702658,0.3811652,1.7900958
348,0.22961774,0.38634655,1.9709475
349,0.23203352,0.39636394,2.2401412
350,0.22318248,0.38048813,1.8678328
351,0.22508124,0.38749263,1.989735
352,0.22573921,0.37959978,2.0248308
353,0.22573514,0.3790593,2.029573
354,0.22738618,0.38705295,1.9721739
355,0.22688247,0.395592,2.13906
356,0.22503425,0.38708913,2.1519933
357,0.2287604,0.38288292,2.0672433
358,0.22838303,0.39179602,2.0387974
359,0.22455238,0.38851762,2.0786164
360,0.22766753,0.38519034,2.0621948
361,0.2281052,0.38365725,2.0826972
362,0.22524266,0.37586665,1.8936422
363,0.23272589,0.38750863,2.0416052
364,0.23093382,0.3789366,2.032189
365,0.22705086,0.38221523,2.0294065
366,0.22653836,0.39202654,2.055584
367,0.22867146,0.39151365,2.0175114
368,0.22702944,0.3872996,2.032476
369,0.22774053,0.3699357,2.0285482
370,0.22427005,0.37980452,2.2021174
371,0.2294611,0.3726655,1.9606133
372,0.22733401,0.38333413,1.8645322
373,0.22496536,0.39222893,2.160183
374,0.22631022,0.40013012,1.7158458
375,0.22211309,0.40227965,2.119924
376,0.22564971,0.39187792,1.9815857
377,0.22915326,0.40143985,1.9588052
378,0.23027022,0.38510147,1.9375582
379,0.22501743,0.38103035,2.197821
380,0.22480515,0.3909078,2.0491753
381,0.22504757,0.39429736,1.8518933
382,0.2233446,0.39220652,2.0466413
383,0.22159377,0.39541155,2.108629
384,0.22923972,0.38434863,2.0307333
385,0.22483131,0.3836886,2.0973501
386,0.22573543,0.38367155,1.9489443
387,0.22518511,0.38729322,1.9599583
388,0.22124945,0.3838256,1.9311266
389,0.22539663,0.4016845,2.1306882
390,0.22840211,0.39188626,1.9529569
391,0.22766188,0.39955863,1.9328687
392,0.22543842,0.37399548,1.9414153
393,0.22703882,0.39583609,1.9981885
394,0.22665046,0.38978451,2.0371752
395,0.2217204,0.3867313,2.0274937
396,0.22576693,0.39373535,1.9456393
397,0.22451858,0.37589353,1.5683852
398,0.22498019,0.3923588,1.9428391
399,0.22762163,0.39559487,1.9371331
400,0.22624095,0.38026163,1.8073962
401,0.22792192,0.3805899,1.9997411
402,0.22164395,0.36757645,1.9687512
403,0.21595004,0.37741056,1.8207909
404,0.22236535,0.3699653,1.9738114
405,0.22225648,0.3708758,1.9005791
406,0.22665471,0.37732133,1.874852
407,0.21875195,0.37154394,1.8030413
408,0.22146168,0.36258474,1.824653
409,0.22403537,0.3791545,2.1957872
410,0.22614713,0.39925635,1.9110872
411,0.22531813,0.38562107,1.8720464
412,0.22696565,0.37161666,1.9379277
413,0.22756466,0.39079282,1.7690228
414,0.22467941,0.38373858,1.9879124
415,0.2285638,0.37312227,1.7889338
416,0.22145705,0.38353923,1.9029142
417,0.22117649,0.38035002,1.7742455
418,0.22256595,0.36222172,2.02734
419,0.22928636,0.38950083,1.8439827
420,0.22763923,0.37943703,1.9138695
421,0.22510406,0.37343767,1.8417294
422,0.22868295,0.38889387,1.937728
423,0.22808611,0.3762581,1.8581266
424,0.22695948,0.3890434,2.0159893
425,0.22095707,0.37377268,1.9784987
426,0.22398616,0.39464393,2.0764925
427,0.22619511,0.38270742,1.9313629
428,0.22464293,0.38930306,1.9291931
429,0.22688112,0.38293934,2.0028014
430,0.2255047,0.3763035,1.950383
431,0.22269996,0.38173807,1.978577
432,0.22344688,0.37576714,1.726813
433,0.22630131,0.38747126,1.8308394
434,0.2230628,0.37905148,1.9049891
435,0.22659203,0.38646114,2.2653742
436,0.2190087,0.3653218,1.9340062
437,0.23139268,0.3893653,2.009401
438,0.2277114,0.40887076,2.174957
439,0.23022756,0.3964071,1.9618144
440,0.22435458,0.38215432,1.8457288
441,0.21935688,0.37939554,2.025016
442,0.22496429,0.38261694,2.0662262
443,0.22511755,0.38668242,2.1952722
444,0.2209727,0.37336874,1.8667434
445,0.22522889,0.3867004,1.9485663
446,0.2302883,0.39495927,2.050708
447,0.2221421,0.3840102,1.9323006
448,0.22184987,0.37130713,1.7908705
449,0.22513005,0.39530352,2.2154572
450,0.22494109,0.39892152,1.9079077
451,0.21963458,0.38231072,2.1535265
452,0.2222446,0.39557642,1.9346126
453,0.22818759,0.39321607,2.1611392
454,0.22087166,0.38358516,2.0184264
455,0.22634426,0.39467785,1.905841
456,0.22760072,0.39051813,1.849335
457,0.2239125,0.40444228,2.1577415
458,0.23608789,0.404282,2.01415
459,0.22852387,0.38658935,1.9574044
460,0.231996,0.37798783,1.917878
461,0.21922772,0.3726843,1.9688419
462,0.22096965,0.37750554,1.8315247
463,0.22402921,0.38403505,1.9956561
464,0.22506326,0.39027885,1.9473174
465,0.2236703,0.38263708,1.8935962
466,0.2259513,0.3835281,1.9193431
467,0.22551869,0.39057246,1.9527855
468,0.22721255,0.3895612,1.9653875
469,0.22546083,0.37433004,1.9499553
470,0.22818275,0.37957168,1.9827206
471,0.22587352,0.39563888,1.9604312
472,0.22064523,0.37918225,1.9703925
473,0.22783905,0.38500902,1.9738257
474,0.22315846,0.38101724,1.9647667
475,0.22060232,0.38422936,1.8718466
476,0.23009044,0.39964497,2.1671176
477,0.2312086,0.3709837,1.9614345
478,0.21385612,0.37149063,1.9078913
479,0.2195528,0.39247736,1.9163346
480,0.23214734,0.3727505,1.8117187
481,0.22342597,0.37837508,1.9160239
482,0.22877686,0.3828616,1.9787916
483,0.22577125,0.3727525,1.9485528
484,0.22247691,0.3876062,1.8130628
485,0.22674607,0.37143114,1.9478906
486,0.21955599,0.3798261,1.9497759
487,0.22804943,0.38269585,1.7086933
488,0.22612186,0.3665179,1.9019186
489,0.22372685,0.38155454,2.0055816
490,0.22642836,0.36896327,1.7439247
491,0.22724783,0.38866818,1.9788073
